id,date,name,type,description,elapsed_time,distance,commute,gear,filename
1439900518,2018-03-06 21:34:12,Sloppy ,Run,"",2363,7692.6,false,"",activities/1553101035.fit.gz
1441570554,2018-03-07 21:35:35,Gotta go slower ,Run,"",2939,9795.3,false,"",activities/1554812849.fit.gz
1443327807,2018-03-09 02:41:40,Core Day ,Run,,1,0.0,false,"",
1445962727,2018-03-09 21:34:30,Byrceeee,Run,"",3313,11668.6,false,"",activities/1559349993.fit.gz
1448550965,2018-03-10 21:24:02,Indoors w/ 100 m float,Run,"",1702,6446.5,false,"",activities/1562068865.fit.gz
1448551230,2018-03-11 20:34:30,Running ,Run,"",2855,9840.0,false,"",activities/1562069102.fit.gz
1452647589,2018-03-13 20:36:47,Sunny run with pirate Jrue ,Run,"",2655,8806.1,false,"",activities/1566279201.fit.gz
1453619769,2018-03-14 20:35:01,Saw Griff!!!,Run,Panned on running 5 miles.  Felt good.  Kept running.,4217,14909.0,false,"",activities/1567275563.fit.gz
1455098035,2018-03-15 20:37:35,Afternoon Run,Run,,2105,7118.3,false,Ghost 7s ,activities/1568788335.fit.gz
1457744836,2018-03-17 14:37:12,Up Tempo Effort ,Run,"",2689,5415.3,false,Ghost 7s ,activities/1571508081.fit.gz
1462401635,2018-03-19 20:37:31,Short Bryce ,Run,"",2876,9855.8,false,Ghost 7s ,activities/1576332328.fit.gz
1466556178,2018-03-20 21:42:04,Across,Run,"",2150,7150.0,false,Ghost 7s ,activities/1580677009.fit.gz
1466556721,2018-03-22 20:38:11,Fun Bryce,Run,"",3219,11675.4,false,Ghost 7s ,activities/1580677589.fit.gz
1471343026,2018-03-23 20:37:16,Afternoon Run,Run,,3321,11661.8,false,Ghost 7s ,activities/1585661390.fit.gz
1471343362,2018-03-25 01:45:57,10 hours of driving - night run ,Run,"",2135,8100.2,false,Ghost 7s ,activities/1585661805.fit.gz
1471587704,2018-03-25 15:44:33,Day one! ,Run,"",3184,11274.4,false,Ghost 7s ,activities/1585929637.fit.gz
1473352107,2018-03-26 16:12:51,Gradual up ,Run,"",3532,11277.1,false,Ghost 7s ,activities/1587795819.fit.gz
1476477399,2018-03-27 21:16:41,WU,Run,"",1292,4592.7,false,Ghost 7s ,activities/1591027255.fit.gz
1476477826,2018-03-27 21:50:57,Workout with Jrue,Run,3*4*200 with 10’ recovery between sets. ,2515,6904.6,false,Ghost 7s ,activities/1591027691.fit.gz
1476477934,2018-03-27 22:40:15,CD,Run,"",543,1640.5,false,Ghost 7s ,activities/1591027831.fit.gz
1476867139,2018-03-28 17:30:59,Stiff and Hazy ,Run,"",3000,10037.2,false,Ghost 7s ,activities/1591424276.fit.gz
1478663964,2018-03-29 18:45:50,WU,Run,"",1242,4587.4,false,Ghost 7s ,activities/1593279763.fit.gz
1478664162,2018-03-29 19:22:55,Reluctant Workout ,Run,"",1545,4495.9,false,Ghost 7s ,activities/1593279974.fit.gz
1478664262,2018-03-29 19:57:50,Shuffle ,Run,"",503,1617.8,false,Ghost 7s ,activities/1593280097.fit.gz
1480347278,2018-03-30 16:22:50,Magnolia,Run,"",3074,9662.8,false,Ghost 7s ,activities/1595037416.fit.gz
1484389715,2018-04-01 20:36:56,9 Ball,Run,"Food consumed: potatoes and onions. 
Miles run: 9. ",4125,14531.9,false,Ghost 7s ,activities/1599289457.fit.gz
1489555297,2018-04-02 20:32:24,So tired,Run,"",1933,6570.3,false,Ghost 7s ,activities/1604641184.fit.gz
1489857405,2018-04-04 20:33:56,Warm up ,Run,"",1326,4763.7,false,Ghost 7s ,activities/1604949318.fit.gz
1489857541,2018-04-04 21:06:39,Indoor workout ,Run,4*broken 800 ,1683,5402.6,false,Ghost 7s ,activities/1604949497.fit.gz
1489857647,2018-04-04 21:41:36,Shuffle down ,Run,"",485,1738.7,false,Ghost 7s ,activities/1604949580.fit.gz
1489857703,2018-04-04 22:43:49,The long road back to porter ,Run,"",105,363.1,false,Ghost 7s ,activities/1604949616.fit.gz
1491759355,2018-04-05 20:37:17,Jeff ,Run,"",4084,13868.9,false,Ghost 7s ,activities/1606907194.fit.gz
1493337067,2018-04-06 20:33:46,Again!!,Run,Cold and windy. ,4084,14525.2,false,Ghost 7s ,activities/1608538958.fit.gz
1495341845,2018-04-07 20:36:29,Burner ,Run,"",1119,3958.5,false,Ghost 7s ,activities/1610615626.fit.gz
1495341957,2018-04-07 21:07:49,Gassed - need more sleep,Run,"",1045,3693.6,false,Ghost 7s ,activities/1610615742.fit.gz
1495342055,2018-04-07 21:37:33,Burner ,Run,"",1086,3965.1,false,Ghost 7s ,activities/1610615826.fit.gz
1497836103,2018-04-08 19:54:11,End of the week jog ,Run,"",3110,11274.8,false,Ghost 7s ,activities/1613274981.fit.gz
1499285880,2018-04-09 20:31:29,WU with the boys ,Run,"",1072,3947.5,false,Ghost 7s ,activities/1614807653.fit.gz
1499444077,2018-04-09 21:03:55,Broken 600s,Run,"First two were great, but lunch came up and made the last three tough. I’ll be eating lunch 4 hours before workouts from now on. ",1722,5217.3,false,Ghost 7s ,activities/1614970239.fit.gz
1499444187,2018-04-09 21:43:13,CD,Run,"",1196,3969.4,false,Ghost 7s ,activities/1614970347.fit.gz
1505301265,2018-04-11 20:33:56,Cross campus with Carl’s ,Run,"",1928,6237.2,false,Ghost 7s ,activities/1620996843.fit.gz
1505301341,2018-04-12 22:05:34,WU - 45 minutes too early ,Run,"",916,3276.9,false,Ghost 7s ,activities/1620996945.fit.gz
1505301394,2018-04-12 23:50:12,Lactic cool down ,Run,"",584,1667.1,false,Ghost 7s ,activities/1620997005.fit.gz
1505329021,2018-04-13 03:12:13,800 Opener ,Run,"Meet was 45 minutes delayed. Got cold and boxed in. Okay race. 
",123,804.7,false,Ghost 7s ,
1511031550,2018-04-13 20:35:46,Dejavú ,Run,"",1883,6297.2,false,Ghost 7s ,activities/1626983754.fit.gz
1511031597,2018-04-14 18:03:14,WU around Carleton indoor track ,Run,"",661,2348.5,false,Ghost 7s ,activities/1626983819.fit.gz
1511042090,2018-04-14 18:45:21,Indoor 800 - Snowlex,Run,Thought we were going to make it strategic... haha ,124,804.7,false,Ghost 7s ,
1512816843,2018-04-16 20:46:25,Snowy birthday run ,Run,"",2706,10278.6,false,Ghost 7s ,activities/1628836986.fit.gz
1525458553,2018-04-18 20:30:00,Back to a lower layer of Hell,Ride,Leg is feeling that awesome stress fracture twinge of pain.  Sweated my ass of for lots of indoor bike time.  ,5400,0.0,false,Trek Superfly,
1525462745,2018-04-20 20:32:55,Testing ... Testing,Run,Felt out leg to see if it was smart to race.  Answer: nope.  Should be good to go by Mac Twilight if prudent.  ,1029,3749.3,false,Ghost 7s ,activities/1641995644.fit.gz
1525477379,2018-04-19 20:30:00,Elliptical ,Run,Found a new podcast - wished I was at Porter,2700,0.0,false,Ghost 7s ,
1535004228,2018-04-23 20:37:04,running running runnin,Run,"",1905,6937.0,false,Ghost 7s ,activities/1651939313.fit.gz
1535004391,2018-04-24 21:14:14,After lab,Run,"",960,3233.7,false,Ghost 7s ,activities/1651939489.fit.gz
1535004618,2018-04-25 20:33:30,Why even label runs?,Run,"",1825,6107.8,false,Ghost 7s ,activities/1651939723.fit.gz
1535004808,2018-04-26 22:24:02,Warm up ,Run,"",928,3226.3,false,Ghost 7s ,activities/1651939925.fit.gz
1535005024,2018-04-26 23:31:27,Cool down,Run,"",959,3226.3,false,Ghost 7s ,activities/1651940123.fit.gz
1535519128,2018-04-27 20:28:37,Cross again! ,Run,"",1762,6039.1,false,Ghost 7s ,activities/1652468538.fit.gz
1537768216,2018-04-28 19:22:20,Warm up ,Run,"",546,1979.0,false,Ghost 7s ,activities/1654784766.fit.gz
1537768289,2018-04-28 20:33:50,Cool down ,Run,"",637,1994.2,false,Ghost 7s ,activities/1654784849.fit.gz
1537770130,2018-04-28 20:05:40,Gustavus 800m - 2:00.40,Run,Split it evenly lol ,120,804.7,false,Ghost 7s ,
1537774103,2018-04-26 22:30:04,1500m - Macalester 4:18 ,Run,"",258,1500.0,false,Ghost 7s ,
1541677932,2018-04-30 20:31:20,Hothumidbad ,Run,"",2958,9470.0,false,Ghost 7s ,activities/1658811029.fit.gz
1546377927,2018-05-02 22:06:32,Warm up while watching 1500 ,Run,"",918,3283.5,false,Ghost 7s ,activities/1663621389.fit.gz
1546377996,2018-05-02 23:10:15,Short jog before 4x400,Run,"",406,1351.5,false,Ghost 7s ,activities/1663621513.fit.gz
